ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity
TCGA_TCGA-IN-AB1V	-1088.5386960644	408.958175095428	-679.580520968974	0.875061885944603
TCGA_TCGA-CD-8532	575.268613191073	2059.11609415532	2634.38470734639	0.547280949366985
TCGA_TCGA-IN-8663	-646.635328137381	85.4019446577944	-561.233383479587	0.86652203785648
TCGA_TCGA-VQ-A91D	64.1336360369392	1122.05513917886	1186.1887752158	0.711542017808187
TCGA_TCGA-KB-A6F7	-423.563067841429	1590.57108025346	1167.00801241203	0.713517497343886
TCGA_TCGA-VQ-A91V	-1071.36850901846	203.233724435784	-868.134784582673	0.888121281072597
TCGA_TCGA-VQ-A8PM	472.967932431794	1787.73613416289	2260.70406659469	0.592343135604312
TCGA_TCGA-CD-8529	1158.20480496059	2218.89661277298	3377.10141773357	0.452966356413145
TCGA_TCGA-CG-4460	-103.06199600225	761.91102874421	658.849032741961	0.763746818104755
TCGA_TCGA-BR-A4J9	920.206222018686	1160.0563572359	2080.26257925459	0.613472846617012
TCGA_TCGA-B7-A5TJ	-284.77348440418	374.169486425417	89.3960020212377	0.81497544979797
TCGA_TCGA-IN-A6RS	-313.591064514208	1432.59152805794	1119.00046354374	0.718437097784861
TCGA_TCGA-D7-A6EZ	418.491368911717	1891.90495004265	2310.39631895436	0.586450559071105
TCGA_TCGA-BR-7717	340.116536285591	844.832795352625	1184.94933163822	0.711669842145532
TCGA_TCGA-CD-8527	-228.524258710369	818.158897245352	589.634638534983	0.770265645418683
TCGA_TCGA-IN-A6RR	-529.649216191684	674.116413603534	144.46719741185	0.810264339514507
TCGA_TCGA-BR-6452	298.362181520257	1421.64213156222	1720.00431308248	0.654357345376802
TCGA_TCGA-BR-8592	1350.62969662157	1576.78952295033	2927.4192195719	0.510785256674934
TCGA_TCGA-D7-8573	-711.21854791375	546.255178048056	-164.963369865694	0.836039055900895
TCGA_TCGA-D7-A6F0	-311.960155097042	1052.53311248625	740.572957389208	0.755948361173041
TCGA_TCGA-FP-A8CX	-488.992605347608	1111.60086122499	622.608255877383	0.767169962690787
TCGA_TCGA-D7-8570	919.938243309406	2649.85138239995	3569.78962570936	0.427572224483385
TCGA_TCGA-BR-6453	1067.73301066696	2683.54758719624	3751.2805978632	0.403340597068272
TCGA_TCGA-HU-A4GP	-334.049598601842	590.50744768314	256.457849081298	0.800521019756151
TCGA_TCGA-HU-A4H8	-1051.9237574156	474.020110194223	-577.90364722138	0.867740835705166
TCGA_TCGA-VQ-A8E3	-399.787561603914	1504.29157312643	1104.50401152252	0.719915627848133
TCGA_TCGA-KB-A93H	-1150.4534682397	425.198801326019	-725.254666913684	0.878287215458694
TCGA_TCGA-CG-4476	1316.98143782996	1861.95665678378	3178.93809461374	0.47870390585635
TCGA_TCGA-BR-8297	740.793810676266	864.86633758271	1605.66014825898	0.66695669729055
TCGA_TCGA-HU-A4GF	-476.812209817571	918.135706155355	441.323496337784	0.783965482775292
TCGA_TCGA-HU-A4GT	-475.943316551309	712.044291529498	236.100974978189	0.80230825720266
TCGA_TCGA-VQ-A91A	1186.04737270017	1215.00726040061	2401.05463310079	0.575620002430025
TCGA_TCGA-VQ-A8PX	-1101.09245358807	894.597163439017	-206.495290149055	0.839368412708926
TCGA_TCGA-IN-A7NR	-129.993538681602	1277.71193899963	1147.71840031803	0.715498483167085
TCGA_TCGA-HU-A4G8	-171.276987002172	1292.55034528497	1121.27335828279	0.718204984280105
TCGA_TCGA-CG-5724	203.955672568	1210.08997861418	1414.04565118218	0.687647300272562
TCGA_TCGA-BR-4201	1441.55621473423	1815.33561197308	3256.89182670731	0.468626361980877
TCGA_TCGA-CD-5799	-0.372629741485597	490.677356143449	490.304726401963	0.779481751028852
TCGA_TCGA-HU-A4H0	-376.592856938377	1744.59156290496	1367.99870596658	0.692539006704522
TCGA_TCGA-FP-A4BF	1328.02441094971	2509.98107490466	3838.00548585437	0.391659454369488
TCGA_TCGA-BR-8380	983.918508324277	843.58309176323	1827.50160008751	0.642344259851388
TCGA_TCGA-VQ-A91Q	234.280517307777	246.446049823405	480.726567131183	0.780361710403493
TCGA_TCGA-FP-7829	237.309138126732	546.947638005086	784.256776131818	0.751735171232985
TCGA_TCGA-HF-7134	-206.998171101638	894.757422172544	687.759251070906	0.761000583221182
TCGA_TCGA-CG-4441	610.658773820799	1239.82243897622	1850.48121279702	0.639755380716373
TCGA_TCGA-FP-8631	24.4585407668742	312.742573614759	337.201114381633	0.793361896744101
TCGA_TCGA-BR-4279	2014.24940038249	2130.27463995496	4144.52404033745	0.349878190266477
TCGA_TCGA-IN-A6RJ	-866.719533523281	553.412029727975	-313.307503795306	0.847787308265194
TCGA_TCGA-VQ-AA6J	215.903628278664	1827.26600977648	2043.16963805514	0.617763587203642
TCGA_TCGA-CD-5800	-468.763511806939	542.346855796457	73.5833439895187	0.816318328749839
TCGA_TCGA-CG-4442	-98.2932278222797	664.770170257182	566.476942434903	0.772428991334824
TCGA_TCGA-VQ-A8PQ	899.644285338526	2800.9835644518	3700.62784979033	0.410132997540109
TCGA_TCGA-B7-A5TN	674.48496196895	809.618852236353	1484.1038142053	0.680144624598848
TCGA_TCGA-VQ-A8E0	-600.785865558988	1007.36139245012	406.575526891132	0.787121745480518
TCGA_TCGA-CD-5803	1596.29692816972	2587.19086431397	4183.48779248369	0.344514565290799
TCGA_TCGA-BR-8371	767.873569403822	1481.06888317404	2248.94245257786	0.593733243275299
TCGA_TCGA-VQ-A8PU	-876.024976421652	143.477321109104	-732.547655312549	0.878798566395323
TCGA_TCGA-BR-8284	1059.0824498516	2060.00663384385	3119.08908369545	0.486398480024363
TCGA_TCGA-VQ-A8PD	659.157822839285	2308.93817651321	2968.0959993525	0.505642967291295
TCGA_TCGA-VQ-A922	404.817155543358	146.329669616756	551.146825160114	0.773856191961905
TCGA_TCGA-VQ-A8PB	-80.3573488110538	679.346705270874	598.98935645982	0.769389220954058
TCGA_TCGA-FP-8210	1585.46789877673	2458.12474316922	4043.59264194595	0.363718428071104
TCGA_TCGA-RD-A8N0	1088.18565920146	2533.89177574905	3622.07743495051	0.420621422581314
TCGA_TCGA-BR-8289	436.294972429043	580.618328034605	1016.91330046365	0.728779636410225
TCGA_TCGA-HU-A4GJ	476.46277241899	3029.00258734068	3505.46535975967	0.436088479346042
TCGA_TCGA-HU-A4H3	-436.587909664123	796.365610438976	359.777700774853	0.791340157053113
TCGA_TCGA-BR-A4QL	-578.972938954877	795.074073999658	216.101135044781	0.804057172339017
TCGA_TCGA-BR-7716	441.375810662699	1934.40730636948	2375.78311703218	0.578649410838876
TCGA_TCGA-HU-8608	504.468807104939	2531.68189928174	3036.15070638668	0.496999389423582
TCGA_TCGA-F1-A72C	526.093765171734	1340.39181388532	1866.48557905705	0.637948029628441
TCGA_TCGA-VQ-A8P3	204.007869482689	817.189623564691	1021.19749304738	0.728348874818325
TCGA_TCGA-BR-7704	289.41500824911	2164.49075093942	2453.90575918853	0.569258948613544
TCGA_TCGA-VQ-A91N	-767.938594048344	363.661140146498	-404.277453901847	0.854793272370712
TCGA_TCGA-CD-A4MH	-9.86296814669129	804.012803882713	794.149835736021	0.750776712664306
TCGA_TCGA-EQ-8122	258.304041314896	474.571037485844	732.87507880074	0.756687585073584
TCGA_TCGA-VQ-A91Y	1035.32491292684	1776.02532558667	2811.3502385135	0.525357764244818
TCGA_TCGA-CG-4438	253.93078179534	1773.29140967032	2027.22219146566	0.61960269224596
TCGA_TCGA-BR-4366	207.376988440603	794.812724860081	1002.18971330068	0.730257846699119
TCGA_TCGA-ZQ-A9CR	1019.3857359048	1570.27219932215	2589.65793522695	0.552763995606214
TCGA_TCGA-BR-8690	786.175351510893	1992.2442347098	2778.41958622069	0.529464633307353
TCGA_TCGA-BR-4357	792.582108262729	2019.29467660799	2811.87678487072	0.525291997285921
TCGA_TCGA-CG-4440	-448.080204552411	822.280626935919	374.200422383508	0.790044047423119
TCGA_TCGA-BR-6802	189.466892358244	1833.8567192259	2023.32361158415	0.620051771515332
TCGA_TCGA-BR-4370	1305.65006680187	1907.65267470115	3213.30274150302	0.47426903020031
TCGA_TCGA-VQ-A8E2	422.908387064846	548.75327336132	971.661660426166	0.733311908516642
TCGA_TCGA-D7-6818	1166.50217109424	1612.9102651451	2779.41243623934	0.529340992739823
TCGA_TCGA-RD-A8N9	1430.45243717369	1657.71408113235	3088.16651830604	0.490359412994283
TCGA_TCGA-D7-6525	347.375581993882	874.322718584332	1221.69830057821	0.707869918794024
TCGA_TCGA-HU-A4G2	123.911166659022	1155.73289070763	1279.64405736665	0.701836398916848
TCGA_TCGA-B7-A5TK	1116.68019927743	2430.53926097844	3547.21946025587	0.430564796907088
TCGA_TCGA-SW-A7EB	-243.43442867405	1252.5126098653	1009.07818119126	0.729566686434089
TCGA_TCGA-BR-7959	1181.30817499144	932.050047286099	2113.35822227754	0.60962913849236
TCGA_TCGA-CG-4301	991.715176526699	1433.91584421951	2425.63102074621	0.572666324568269
TCGA_TCGA-BR-8060	916.692318795678	1368.59978725739	2285.29210605307	0.589431371220539
TCGA_TCGA-RD-A8MV	325.73771695657	2397.53274853707	2723.27046549364	0.53631467039718
TCGA_TCGA-BR-8484	677.185293129008	1942.59701470418	2619.78230783319	0.549073659784025
TCGA_TCGA-HU-A4GC	91.3120316610531	816.207034495365	907.519066156418	0.739680761357203
TCGA_TCGA-BR-6564	1319.90150279713	1538.64059065936	2858.54209345649	0.519450966186905
TCGA_TCGA-HU-A4GU	-698.823945445142	442.836180757419	-255.987764687723	0.843295169409107
TCGA_TCGA-BR-8059	768.704666000221	492.861957769954	1261.56662377018	0.703724156089076
TCGA_TCGA-F1-6177	-571.232617610219	575.959323403774	4.72670579355531	0.822114564377754
TCGA_TCGA-CD-8528	61.8584477592515	699.702649191359	761.56109695061	0.753927978796205
TCGA_TCGA-BR-6710	-50.4975500397456	797.28618405456	746.788634014814	0.755350768108525
TCGA_TCGA-BR-8291	1691.92979561193	1932.96888419101	3624.89867980294	0.42024567638692
TCGA_TCGA-D7-6526	-456.365070816248	358.181213904698	-98.1838569115499	0.830620661707026
TCGA_TCGA-BR-8364	1627.04613877574	1629.42669683595	3256.47283561169	0.468680692656702
TCGA_TCGA-KB-A93J	-11.2863086422709	1753.08338352254	1741.79707488027	0.651935021118794
TCGA_TCGA-BR-8080	1460.60142222419	1855.2292957296	3315.83071795379	0.460966174427878
TCGA_TCGA-IN-8462	312.396001141827	916.7437105213	1229.13971166313	0.707097949329481
TCGA_TCGA-F1-6874	343.204344564946	1659.83890823089	2003.04325279584	0.622384596736442
TCGA_TCGA-CD-A487	349.005239550538	611.224005823133	960.229245373672	0.734451834029363
TCGA_TCGA-BR-4369	511.308543200589	1324.31505203034	1835.62359523093	0.641430070876337
TCGA_TCGA-D7-6519	-224.94930198483	647.491407789984	422.542105805155	0.785673991015452
TCGA_TCGA-VQ-A91U	-164.972206224315	1346.41443593987	1181.44222971555	0.712031403396023
TCGA_TCGA-VQ-A925	-615.496033018205	391.365885889638	-224.130147128567	0.840772661827149
TCGA_TCGA-BR-8372	175.59873950594	1891.43086280934	2067.02960231528	0.615005669822517
TCGA_TCGA-F1-6875	-753.033263823586	-448.696349166228	-1201.72961298981	0.909553782988099
TCGA_TCGA-FP-7916	1031.13723921929	2299.45290171719	3330.59014093648	0.45904249291123
TCGA_TCGA-VQ-AA6D	-1188.45655203269	-37.7774134154291	-1226.23396544812	0.911042740674679
TCGA_TCGA-BR-8589	-252.985687518536	2205.72687227953	1952.741184761	0.628146932625426
TCGA_TCGA-3M-AB46	-19.941080043303	395.496302437891	375.555222394588	0.789922115189883
TCGA_TCGA-CG-5734	485.484965445542	2474.14263669587	2959.62760214141	0.506715019592951
TCGA_TCGA-BR-4294	-424.972706036139	163.534054866761	-261.438651169378	0.843724928190191
TCGA_TCGA-VQ-A924	-5.8375078128247	1197.32924603435	1191.49173822153	0.710994855099506
TCGA_TCGA-BR-8683	660.188938397929	968.30764233253	1628.49658073046	0.664455299432266
TCGA_TCGA-VQ-A8PK	-186.013744926367	645.533817859938	459.520072933571	0.782304490776544
TCGA_TCGA-BR-A4J4	299.178115956653	1238.20165597821	1537.37977193486	0.674391001234516
TCGA_TCGA-R5-A7ZE	-1023.44494208879	-199.10247093105	-1222.54741301984	0.910819487525154
TCGA_TCGA-D7-6522	1881.58323896094	2949.25717485234	4830.84041381327	0.253887933360481
TCGA_TCGA-D7-6822	-286.69528877922	651.217414523001	364.522125743781	0.79091418662398
TCGA_TCGA-BR-6803	1228.18453489156	1729.49439180566	2957.67892669722	0.506961600382518
TCGA_TCGA-BR-8483	-481.852341392373	-50.5019137110188	-532.354255103391	0.864398348579226
TCGA_TCGA-BR-6563	1570.23100041984	2442.55957090911	4012.79057132896	0.367926408087808
TCGA_TCGA-SW-A7EA	5.82290922870437	1082.55397276335	1088.37688199206	0.721556644135458
TCGA_TCGA-BR-6705	1610.95106801496	1370.25100399932	2981.20207201429	0.50398227117888
TCGA_TCGA-BR-8678	-125.383839321845	235.940549953455	110.55671063161	0.813171523289616
TCGA_TCGA-BR-8680	-871.605819932237	-462.765525525063	-1334.3713454573	0.917472450402568
TCGA_TCGA-CG-4462	2013.3362680243	2317.71436799152	4331.05063601582	0.324100861075012
TCGA_TCGA-RD-A8N5	1377.02570017278	1769.19403204913	3146.21973222191	0.482915005111837
TCGA_TCGA-BR-8295	-944.689119296656	-789.897903220007	-1734.58702251666	0.939245794174508
TCGA_TCGA-D7-8578	971.895941871957	1076.18245830285	2048.0784001748	0.617196812911798
TCGA_TCGA-R5-A7ZI	69.8732720838603	2280.84438425116	2350.71765633502	0.581646253000475
TCGA_TCGA-FP-8209	1668.05071047976	2495.22654696832	4163.27725744808	0.34729810046564
TCGA_TCGA-HU-8610	423.476445628909	2009.84790946552	2433.32435509443	0.571740178746825
TCGA_TCGA-VQ-AA69	-807.626013281389	851.314912492847	43.6888992114586	0.818845071018067
TCGA_TCGA-CG-5723	388.035634377578	2022.93128437445	2410.96691875202	0.574429607851172
TCGA_TCGA-RD-A8N2	1093.59191394452	1224.66761397498	2318.2595279195	0.58551526134662
TCGA_TCGA-BR-7722	318.444651310623	1085.92238274483	1404.36703405545	0.688678104263382
TCGA_TCGA-D7-8576	117.371841839988	818.904575886502	936.27641772649	0.736833458944674
TCGA_TCGA-BR-8058	1326.87291288085	2384.04676216273	3710.91967504358	0.408754714028932
TCGA_TCGA-VQ-A91E	-960.647823148858	1215.16950928894	254.521686140081	0.800691313564805
TCGA_TCGA-VQ-A8PO	153.32050826276	1696.50412503296	1849.82463329572	0.639829452008155
TCGA_TCGA-CG-4444	671.950285355206	1538.20682694697	2210.15711230218	0.598304728189182
TCGA_TCGA-CD-5798	1155.55953473201	1435.63942047672	2591.19895520873	0.552575477230551
TCGA_TCGA-BR-7851	405.023846367282	1213.10657725352	1618.1304236208	0.665591687694339
TCGA_TCGA-BR-8591	249.475149656111	1294.58169679935	1544.05684645546	0.673666984050299
TCGA_TCGA-D7-A6EV	-813.163199243128	229.407205848616	-583.755993394512	0.86816748111706
TCGA_TCGA-R5-A805	776.763920739347	2152.73549438486	2929.49941512421	0.510522722150162
TCGA_TCGA-VQ-A8P2	-928.934179273692	-56.9092343076077	-985.8434135813	0.895929567494686
TCGA_TCGA-BR-8687	77.9798729592242	409.418187828837	487.398060788061	0.779748953537767
TCGA_TCGA-MX-A5UG	1547.54175686967	2377.00944868172	3924.55120555138	0.379939168681227
TCGA_TCGA-VQ-A94U	420.683346194314	291.146574191789	711.829920386103	0.758703608388919
TCGA_TCGA-D7-A4Z0	746.737947271082	1804.16691754174	2550.90486481282	0.55749546994312
TCGA_TCGA-BR-8590	1215.24841343079	1692.64514556031	2907.8935589911	0.513247200169966
TCGA_TCGA-BR-6565	648.006034853035	1620.1426602592	2268.14869511224	0.591462340652172
TCGA_TCGA-VQ-A923	280.688081240638	2307.26901503386	2587.95709627449	0.552972032360317
TCGA_TCGA-D7-A4YU	629.098270509575	2174.05375992872	2803.1520304383	0.526381335884472
TCGA_TCGA-VQ-AA6K	86.6933411191729	980.338561496966	1067.03190261614	0.723722383614958
TCGA_TCGA-BR-8679	392.165223375942	370.520857238171	762.686080614113	0.753819482204298
TCGA_TCGA-F1-A448	812.367289221442	1891.60676017517	2703.97404939661	0.538703188676913
TCGA_TCGA-CD-8535	-596.34179659397	-220.776491753846	-817.118288347817	0.884654567665144
TCGA_TCGA-D7-8574	1558.90446663276	2681.20361902374	4240.10808565649	0.336700357803578
TCGA_TCGA-D7-5577	276.110364712404	2160.78862678533	2436.89899149773	0.571309605512974
TCGA_TCGA-CG-5722	591.996765455257	2600.40381137298	3192.40057682824	0.476967971308005
TCGA_TCGA-CG-5726	-957.449135114251	329.775800744342	-627.67333436991	0.87134866030334
TCGA_TCGA-D7-A748	1806.18015187847	2263.96947179391	4070.14962367237	0.360084412553328
TCGA_TCGA-BR-8373	551.25720474799	647.051850345793	1198.30905509378	0.710290807636683
TCGA_TCGA-BR-A4J7	1276.61614416622	2064.96074444969	3341.57688861591	0.457609126724672
TCGA_TCGA-BR-6852	809.267634465427	2403.99279631222	3213.26043077764	0.474274497987874
TCGA_TCGA-BR-6458	950.938290150437	1822.00709758108	2772.94538773152	0.530146138500623
TCGA_TCGA-ZA-A8F6	902.094452345433	1499.27017793759	2401.36463028302	0.575582792433101
TCGA_TCGA-BR-7196	1349.70469871899	1888.19199999618	3237.89669871517	0.471087680125756
TCGA_TCGA-IN-A6RI	-1091.44042585784	165.561928410946	-925.87849744689	0.89198502796268
TCGA_TCGA-HJ-7597	-739.067812696681	1167.81696980681	428.749157110133	0.785110007083626
TCGA_TCGA-HU-A4GQ	364.075424657982	1012.58987734653	1376.66530200451	0.691620738283516
TCGA_TCGA-B7-5818	75.4596876261445	1832.21496670979	1907.67465433593	0.633280437329028
TCGA_TCGA-BR-4256	1696.9735466395	2453.59368703554	4150.56723367504	0.349047049158458
TCGA_TCGA-BR-A4J6	159.832432465483	619.564793637091	779.397226102574	0.752205393267483
TCGA_TCGA-CG-4443	-113.948022944615	45.6163832499774	-68.3316396946374	0.828172650538791
TCGA_TCGA-CG-5718	128.580461706759	1598.32587704441	1726.90633875116	0.653590889967686
TCGA_TCGA-BR-6455	377.33659746133	1496.42729221072	1873.76388967205	0.637124934744611
TCGA_TCGA-BR-4363	936.269758395329	1752.26783206864	2688.53759046397	0.540610809145358
TCGA_TCGA-VQ-A8P5	266.790577562872	917.530206875223	1184.32078443809	0.711734655480735
TCGA_TCGA-BR-A4PF	18.3573324257096	1649.65738916042	1668.01472158613	0.660109040726028
TCGA_TCGA-VQ-A94R	622.055437029743	950.029856239614	1572.08529326936	0.670620715473128
TCGA_TCGA-HU-8249	-473.169339899264	1089.86483396768	616.695494068411	0.767726398747356
TCGA_TCGA-CG-5725	-679.828212341276	-163.000019407833	-842.828231749109	0.886407843339074
TCGA_TCGA-HU-A4H4	44.1618250720519	1800.16807686048	1844.32990193253	0.640449101009124
TCGA_TCGA-VQ-A8PJ	-875.828102836323	139.089313449826	-736.738789386497	0.879091973861356
TCGA_TCGA-BR-6709	1123.169975308	2541.98756506493	3665.15754037293	0.414875997424978
TCGA_TCGA-MX-A666	-590.601169479703	779.930035185236	189.328865705533	0.806387462710854
TCGA_TCGA-BR-A44T	970.067087324294	2752.51048294703	3722.57757027133	0.407192359445304
TCGA_TCGA-CD-5813	1724.49879265859	2392.70273858353	4117.20153124212	0.353632502782435
TCGA_TCGA-VQ-AA64	369.445886958843	429.451003506093	798.896890464935	0.750316246657678
TCGA_TCGA-HF-7132	502.443133180524	1962.49139903343	2464.93453221395	0.567927214512679
TCGA_TCGA-CG-5717	100.57890541116	1614.11232351525	1714.69122892641	0.654946894697131
TCGA_TCGA-BR-A4J8	634.671289680946	812.423256617854	1447.0945462988	0.684117037570019
TCGA_TCGA-CG-5732	-387.797960598952	1833.37189767447	1445.57393707552	0.68427982209829
TCGA_TCGA-CG-4477	662.281626416351	2125.06612871608	2787.34775513243	0.528352396035578
TCGA_TCGA-HU-A4G3	-254.94652641051	705.526260098475	450.579733687964	0.783121267306966
TCGA_TCGA-IN-AB1X	-412.019424473628	1707.57811918091	1295.55869470728	0.700170403458351
TCGA_TCGA-CD-5804	810.133763093483	1544.97861106967	2355.11237416316	0.581121385884685
TCGA_TCGA-CG-5721	602.653251429455	2624.84223276311	3227.49548419256	0.47243388031152
TCGA_TCGA-CD-A489	932.393831257638	1448.70241452401	2381.09624578165	0.57801316226598
TCGA_TCGA-RD-A8N4	890.757308817917	1305.94655275607	2196.70386157398	0.599885890767362
TCGA_TCGA-BR-6566	774.353629688776	1794.92958191378	2569.28321160256	0.555253844128622
TCGA_TCGA-HU-8244	-1528.82628902248	149.323470838042	-1379.50281818444	0.920087630023895
TCGA_TCGA-FP-A9TM	-607.349160697879	1663.27875957271	1055.92959887483	0.724846056425778
TCGA_TCGA-RD-A8N1	668.906300719364	2430.33238626018	3099.23868697954	0.488942313720763
TCGA_TCGA-VQ-A8DT	-935.352201411121	463.332337305346	-472.019864105775	0.859911447537421
TCGA_TCGA-BR-8487	-16.9915328322327	1236.30811416109	1219.31658132885	0.708116819164444
TCGA_TCGA-CD-8526	253.157099734749	1016.83730398596	1269.99440372071	0.702844691058616
TCGA_TCGA-HU-A4H6	154.332302479667	1547.89459521986	1702.22689769952	0.656328395054037
TCGA_TCGA-BR-7957	1353.27368714953	895.439517072958	2248.71320422248	0.593760320617457
TCGA_TCGA-RD-A8N6	48.901472337165	306.453945470076	355.355417807241	0.791736858891947
TCGA_TCGA-D7-A4YX	-184.236712405463	1563.38828749352	1379.15157508806	0.691357098759726
TCGA_TCGA-BR-A4CS	365.434628049439	997.897850501859	1363.3324785513	0.693032952335343
TCGA_TCGA-BR-4191	1112.06609497893	2292.76464976048	3404.83074473941	0.449333790480764
TCGA_TCGA-B7-A5TI	536.783726798086	900.165220492114	1436.9489472902	0.685202500700918
TCGA_TCGA-IP-7968	528.148266659883	1048.76836453517	1576.91663119505	0.670094473619773
TCGA_TCGA-IN-A6RO	-1183.48713852669	303.679311239652	-879.807827287036	0.888907502206574
TCGA_TCGA-BR-4280	-226.513231464264	1383.037073169	1156.52384170474	0.714594901173907
TCGA_TCGA-IN-7808	216.342525137623	2820.65217468777	3036.99469982539	0.496891881300119
TCGA_TCGA-D7-8572	947.231508497516	1379.66520546294	2326.89671396046	0.584487003148624
TCGA_TCGA-BR-8366	1231.73193780809	2557.23207260517	3788.96401041326	0.398272864796754
TCGA_TCGA-3M-AB47	1127.31994153509	1369.66638443385	2496.98632596894	0.564048496159112
TCGA_TCGA-CD-A48A	-179.72753097094	834.511085461889	654.783554490949	0.764131903422296
TCGA_TCGA-VQ-A8PC	398.433649096553	1650.34870382717	2048.78235292372	0.617115507012674
TCGA_TCGA-D7-6528	-748.896725507947	267.545484882632	-481.351240625315	0.860609814060804
TCGA_TCGA-BR-6707	332.081964667299	1967.20568634702	2299.28765101432	0.587770559512336
TCGA_TCGA-BR-8368	-634.245593318016	880.336378148533	246.090784830517	0.801432093241573
TCGA_TCGA-HU-A4HD	-81.4028219969202	434.914147278018	353.511325281098	0.791902185048322
TCGA_TCGA-BR-8369	252.051077913306	396.584470309562	648.635548222868	0.764713730469397
TCGA_TCGA-BR-4267	75.1148339065539	1096.22548120719	1171.34031511375	0.713071795500468
TCGA_TCGA-R5-A7O7	141.413481350162	1202.81453763816	1344.22801898832	0.695051870467098
TCGA_TCGA-RD-A7BS	466.668661645982	1611.95085956078	2078.61952120676	0.613663293903075
TCGA_TCGA-BR-A4J5	1345.8986794837	1398.11706900576	2744.01574848946	0.53374201171916
TCGA_TCGA-VQ-AA6F	-302.630836667107	1272.64220109395	970.01136442684	0.73347658705815
TCGA_TCGA-HF-7133	418.492078048217	1732.60867496282	2151.10075301104	0.605228189129159
TCGA_TCGA-D7-8575	12.1918381010798	1566.78090488935	1578.97274299043	0.669870414342806
TCGA_TCGA-BR-8077	366.002629031367	1745.7208307167	2111.72345974807	0.609819337365833
TCGA_TCGA-CD-8531	456.052558676721	2178.02125819775	2634.07381687447	0.547319143059116
TCGA_TCGA-IN-7806	-573.329518583417	314.443527064808	-258.885991518609	0.843523738634393
TCGA_TCGA-BR-8485	494.045013588288	1340.75814659498	1834.80316018327	0.641522458160422
TCGA_TCGA-BR-4361	1124.40404773526	1717.52326121087	2841.92730894613	0.521533423749659
TCGA_TCGA-IN-A7NU	383.081576500384	1499.1609079848	1882.24248448519	0.636165184306251
TCGA_TCGA-HU-A4H5	-668.553902588183	740.951846521716	72.3979439335326	0.816418820906896
TCGA_TCGA-RD-A7BW	1614.63404247929	2192.6952854579	3807.32932793719	0.395798637954912
TCGA_TCGA-D7-8579	1143.84146596583	1529.32612245408	2673.16758841991	0.542507459216443
TCGA_TCGA-BR-8486	458.390952873133	1430.68230405366	1889.07325692679	0.635391245419611
TCGA_TCGA-VQ-AA68	-669.616564363164	952.23068262313	282.614118259966	0.7982141325699
TCGA_TCGA-BR-8677	1203.23120069412	1785.83765441908	2989.0688551132	0.502984559480021
TCGA_TCGA-HU-A4HB	86.437199401726	2439.25830266776	2525.69550206949	0.560563678856052
TCGA_TCGA-BR-7707	-45.8616176325762	1156.12919889766	1110.26758126508	0.719328176694306
TCGA_TCGA-VQ-A8P8	352.6751972217	1347.333222662	1700.0084198837	0.656574052736024
TCGA_TCGA-BR-8384	1468.26426041602	1574.52431619882	3042.78857661484	0.496153649839785
TCGA_TCGA-VQ-A92D	-435.408363968153	-93.1218116535165	-528.53017562167	0.864115971158845
TCGA_TCGA-HU-A4H2	-244.446607447009	1122.21219639523	877.765588948225	0.742612817813661
TCGA_TCGA-BR-8361	-198.935943985433	1296.98405666461	1098.04811267918	0.720573032693666
TCGA_TCGA-VQ-A91Z	-1490.25118658353	-554.914598641475	-2045.165785225	0.953912817397825
TCGA_TCGA-D7-6527	83.3969241150778	933.865299516064	1017.26222363114	0.728744564102283
TCGA_TCGA-RD-A8MW	1049.05694700036	2031.2836124003	3080.34055940066	0.491360256879051
TCGA_TCGA-D7-A6EX	-342.663027475803	58.1990494394759	-284.463978036327	0.84553432776207
TCGA_TCGA-VQ-A927	-26.0480562852584	974.522950820003	948.474894534745	0.735621703181212
TCGA_TCGA-BR-4257	937.605503171659	1785.22042568642	2722.82592885808	0.536369743818566
TCGA_TCGA-CG-4475	933.503211378446	863.256042724421	1796.75925410287	0.645796252940062
TCGA_TCGA-CD-5801	320.822490356464	2247.82080462706	2568.64329498352	0.555331963411978
TCGA_TCGA-VQ-A8PP	114.326310218301	1084.16211197533	1198.48842219363	0.710272274180725
TCGA_TCGA-RD-A7C1	382.260679840543	2069.11672359747	2451.37740343801	0.569564039716091
TCGA_TCGA-HU-8604	742.601739730792	2315.33741175459	3057.93915148539	0.494221532380992
TCGA_TCGA-BR-6456	1161.12972339035	1356.77467527521	2517.90439866556	0.561510376279342
TCGA_TCGA-BR-A4CR	-817.010216055943	-501.876669693917	-1318.88688574986	0.916565907609854
TCGA_TCGA-BR-7901	994.098137046127	1416.10903302321	2410.20717006933	0.574520891296567
TCGA_TCGA-BR-4371	-551.406696747547	967.031746958355	415.625050210808	0.786301718803774
TCGA_TCGA-MX-A663	1084.84282583111	683.336248331407	1768.17907416252	0.648993666497051
TCGA_TCGA-VQ-A8PF	811.362970965766	2470.55190305319	3281.91487401896	0.465378410538838
TCGA_TCGA-BR-7715	420.870117239187	309.280805785877	730.150923025065	0.756948953156587
TCGA_TCGA-BR-4367	1243.33213810809	1929.32217981231	3172.6543179204	0.479513534832354
TCGA_TCGA-D7-A74A	-897.558466778058	809.680759727961	-87.877707050097	0.829777313033354
TCGA_TCGA-BR-4253	648.481397481444	2794.9976562961	3443.47905377754	0.44425842296939
