Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSE84437_GSM2235956	0.0401700072845373	0	0.00577795382535272	0.0420091185323449	0	0.212321999082451	0	0.0456930471863416	0.0428296237291121	0	0.00912373318299265	0.0325661765090783	0	0.174866398976837	0.0929490797963917	0.087621977324124	0.0053325193810699	0.0392969717229088	0	0.14912035275898	0	0.0203210407074775	0.055	0.15908821019079	1.03853853119081
GSE84437_GSM2235957	0.0224299167152461	0	0.0232749711584862	0.107732175972619	0	0.114787211503946	0.0980921018723474	0.0231090075255399	0.00453069040577198	0	0.0796601802895041	0	0	0.199429544928635	0.0774424682411207	0.164328510358619	0.0187223355283029	0	0.0615303057645882	0	0	0.00493057973527442	0.00600000000000001	0.281024651534909	0.972576134152744
GSE84437_GSM2235958	0.0142325933117217	0	0	0.112025559079695	0	0.170403527807986	0	0.00792710244718308	0.0677042121245372	0	0	0.0207382093675091	0.00340409196267906	0.056934516498004	0.0374951443614604	0.214861194577264	0.0233609959444688	0	0.270912852517491	0	0	0	0.005	0.282375902057429	0.971350016115106
GSE84437_GSM2235959	0.0426334659541123	0	0.0574906727035516	0.172568093907552	0	0.114579996280865	0.102140591484959	0.0642266175261548	0.0351735854404401	0	0.0549925828734043	0	0	0.063683831389469	0.121881172254827	0.102656077533201	0	0.0068678434211578	0.0503842655718331	0	0	0.0107212036584722	0.024	0.20534357056229	1.00624794274401
GSE84437_GSM2235960	0.059573778858794	0	0	0.0390805112246831	0	0.259219117654726	0.0493725473572162	0.0414633930439761	0.0121361011817971	0	0.0455959293674406	0.00636081250443494	0.00208605184379547	0.175273540243307	0.0679139979550996	0.0656993290132658	0	0	0	0.140506763964618	0	0.0357181257868462	0.046	0.166262394503869	1.03067565485998
GSE84437_GSM2235961	0.0473612717395688	0	0	0.0666624276285716	0	0.257997170633341	0.00222937338017799	0	0	0	0.0508443069164634	0	0.0172066436852374	0.0526537864524566	0.0319401039066589	0.300753673154888	0.0230271575986862	0	0.141815217548504	0	0	0.00750886735544571	0.033	0.186907528009692	1.01084101711604
GSE84437_GSM2235962	0	0.00874980337576912	0	0.160895428386902	0	0.132409339273335	0.0759426109693414	0.0308458206832168	0.0166075447089536	0	0	0.0682816436023408	0.00023618775209485	0.0594743653637169	0.222357770617596	0.123488577938307	0	0.0340320068013632	0.0473937217679749	0	0	0.0192851787590893	0	0.457973100599508	0.893352786530982
GSE84437_GSM2235963	0.0838421068874018	0	0	0.0569026283743621	0	0.291363238598381	0	0.0239941564487239	0.0556882063309618	0	0.0383983666828346	0	0	0.193814199922742	0.0872607002157274	0.0840772893152774	0.00691810431163434	0.000102608971847978	0.0651661802867319	0	0	0.0124722136533738	0.276	0.0670378071290722	1.06998828333011
GSE84437_GSM2235964	0.0885241112642373	0	0.0321395890504912	0.25106164402941	0	0.0490991760202577	0.0839645986912638	0.0535031815749365	0.0501900414442206	0	0.0286919775761961	0	0.00909147956503441	0.0623502798475425	0.0956182234880713	0.0663575602308144	0.0474886858629589	0	0.0819194513545647	0	0	0	0	0.47249280671853	0.881441802021205
GSE84437_GSM2235965	0	0	0.0196232285280639	0.525448261596491	0	0	0.0890043259298379	0.0412078224391743	0.10762120798755	0	0	0.0284831686859265	0.0539848878025103	0.0262293569901424	0.023309683679327	0.0742463697815706	0	0	0.0108416865794067	0	0	0	0.011	0.248361554843988	1.02160098521093
GSE84437_GSM2235966	0.0592186137482323	0	0.300814069800219	0.195071009999932	0	0.191441812516075	0.0239882875682379	0	0.0208735172100796	0	0.044049068783044	0	0.0160081972660604	0	0.0284498641419976	0.0353152260022427	0.00659423369712023	0.00847212725756556	0.0611264440036192	0.00857752800557438	0	0	0.001	0.360794461358188	0.933530369030493
GSE84437_GSM2235967	0.0810424540558638	0	0.00319640513342747	0.164543851365737	0	0.0582668348532881	0.0402215670472762	0.0218790673086554	0.0624305883205513	0	0	0.0159532085345978	0	0.371331386221961	0.00950325051130043	0.132418842484318	0	0	0.039212544163023	0	0	0	0.243	0.0733708623729838	1.09185352201399
GSE84437_GSM2235968	0.0503553006860732	0	0	0.10418549479009	0	0.255979249219105	0	0	0.0628321339261139	0	0	0.0363187472406009	0	0	0.0526279280067081	0.290416892354551	0.121418943887342	0	0.0177408354389629	0	0	0.00812447445045278	0.453	0.041130455591798	1.07864519127307
GSE84437_GSM2235969	0.010655023564438	0	0	0.30694520995267	0	0.00973483454152086	0.222388866995632	0.0882528834932747	0.0255202314691539	0	0	0.038430976747175	0.0333486733027303	0.0716660650685138	0.0758575275191737	0.0492492236153619	0.00559821030087204	0	0.0589414706508758	0	0.00341080277860784	0	0.003	0.321020683840285	0.959909026479332
GSE84437_GSM2235970	0.0990252959635934	0.0574720375045848	0	0.185714914521298	0	0.167921215704846	0.0138294696598139	0.0162364085781122	0.0602510750137026	0	0	0.0484425903103325	0.0101899278605802	0.0825102388929519	0.0712825273353062	0.0981883311284166	0.0100624956263429	0.00927580647080254	0.0695976654293161	0	0	0	0	0.430924382880235	0.901602377628392
GSE84437_GSM2235971	0.102345807101983	0	0.0047994014060624	0.179244676506465	0	0.26771263513193	0	0.125228819812312	0.100008073264825	0	0	0.0393554788064705	0.0317672258643028	0.0504187358021467	0.06189843718278	0.0225546498993733	0	0	0	0	0.0146660592213481	0	0	0.406227086097862	0.92187983199498
GSE84437_GSM2235972	0.0128214038513592	0	0	0.366827451342495	0	0.0492656376377758	0.243671725437097	0.0404209262818663	0.0235112370774055	0	0.00712701101342095	0.0215871812639356	0.0434287577442377	0.0254148871709141	0.037684284009482	0.0709061645107528	0	0.00972507731165134	0.0476082553476067	0	0	0	0.033	0.186210944281699	1.03179337308521
GSE84437_GSM2235973	0.068672729763735	0	0	0.105010059997609	0	0.2616258876706	0	0.0234570412827223	0.166255539725453	0	0.00843154709605637	0.00522184360231776	0.0135806982555625	0.0494874779397766	0.00083812849856237	0.118143592929669	0.0379959858221984	0.061391288958303	0	0.0755367229227566	0	0.00435145553467775	0.636	0.0172635974586725	1.09258897786443
GSE84437_GSM2235974	0.0808689719441831	0	0	0.311099421044914	0	0.0910229869781816	0.0483557507348106	0.0596760317819222	0.104251265735238	0	0.0176827589854127	0.00630026891880449	0.0598300170914938	0.129262621396584	0.0196337845933443	0.00548758966168077	0.00437946143443897	0.0046720509193936	0	0.0465836208091272	0.0108933979704706	0	0.504	0.0348242446038559	1.09908920070242
GSE84437_GSM2235975	0.00849680165423012	0	0.00823582224475735	0.415602640083808	0	0	0.123576727461503	0.0562125469456863	0.107264142309594	0	0	0.0505948521372819	0.0277143310869532	0.0677695906270644	0.051994027127893	0.0138745322483829	0.00958498863957588	0	0.0590789974332688	0	0	0	0	0.470883685203372	0.883831705239191
GSE84437_GSM2235976	0.00518512220192925	0	0.0132721033684656	0.493991286528053	0	0	0.16601401482349	0.0879329822620535	0.00728163084315553	0	0	0.048025568861753	0	0.0286541428745685	0.0298699024612467	0.0285339139669432	0.006079206280091	0	0.0799145709023937	0	0	0.00524555462585718	0	0.452061407730948	0.898983446805936
GSE84437_GSM2235977	0.0359848015001562	0	0	0.0741405308530802	0	0.224150230989926	0	0.056605923679379	0.142466213853458	0	0	0.127577592170606	0	0.0645593133248668	0.0639890071264947	0.153336571422082	0	0.0204184297417199	0.0367713853382304	0	0	0	0.141	0.107286460050847	1.06824733015489
GSE84437_GSM2235978	0.053216388598134	0	0.0202185913047018	0.374434615271179	0	0	0.108718797632348	0.055142572608941	0.014334938781781	0	0	0.0202601613405261	0	0.0359247740197587	0.062456140498441	0.113884860286954	0.0142924134050181	0.00394833085558672	0.12316741539663	0	0	0	0	0.500484179480694	0.86585801517429
GSE84437_GSM2235979	0.0323645053855121	0	0.123138363202632	0.0413292727013813	0	0.221296812002858	0	0.00311031754963644	0.113208200003738	0	0.00358437029867802	0.00464456699535579	0.00597942636257932	0.123913139535027	0.0227861590957844	0.0902585008534826	0.0553034848304673	0.00378378631023064	0.121156334551706	0.0341427603209317	0	0	0.005	0.287575991775578	0.962558441320464
GSE84437_GSM2235980	0	0	0.0123719928829569	0.148942548332529	0	0.0579182528428557	0	0.0225162897830646	0.0342519210893203	0	0.0927595636243932	0.199221002044064	0	0	0.0815300490059808	0.0492440505799495	0.00223955572626523	0.0152410934850887	0.093728153526634	0	0	0.190035527076898	0	0.520148693661501	0.860415461698232
GSE84437_GSM2235981	0.0397769055042963	0	0.0274262331522474	0.215977905358782	0	0.00533513173012009	0.0800522903564063	0.108239516809827	0.0501869836570183	0	0.0456872499801665	0	0.00483844379648049	0.109775590014844	0.0779173569143326	0.182239329352843	0.0137247649187674	0.00983052271710003	0.0289917757367685	0	0	0	0.003	0.323935594307455	0.951835197125997
GSE84437_GSM2235982	0	0.00466611308870196	0	0.0896812637271471	0	0.124732557793346	0.0464998595928091	0.0201376898189331	0.0264309322700502	0	0.00820190531549895	0.0538506048309893	0.00681056747219292	0.0449979339089987	0.0863844930268196	0.230722168614166	0.132948817082047	0.0115825477194999	0.0941472994394132	0	0	0.0182052462993869	0.002	0.359361245982888	0.934770771807776
GSE84437_GSM2235983	0.0173140742419584	0.00737363343247821	0.0976515654997347	0.254563770493463	0	0	0.0774381561105802	0.0757646820493002	0.040346666585328	0	0.00682191837732557	0.0303477023601356	0.0231081851633921	0.123443411982297	0.0843565783525328	0.0947917638883367	0.0176085921986243	0.00601920750696146	0.0423702534942056	0	0	0.000679838263346493	0	0.594813892621921	0.82127177046501
GSE84437_GSM2235984	0.0410368337819755	0	0.0611068735492815	0.166537672810551	0	0.180989418296007	0.0137985017719332	0.00769241663113618	0.046819016994272	0	0	0.022811954707362	0.00540445956577206	0.0476622635366339	0.0481881213523979	0.0641612087930052	0.0282759821200016	0.0244637386957717	0.239915189750277	0	0	0.0011363476436224	0	0.414827038773527	0.909282286845497
GSE84437_GSM2235985	0.0801072586788796	0	0.0107665283572386	0.0661991930149631	0	0.0974521952371841	0.0279376621206888	0.0303489788499389	0.0355891791536801	0	0.00367142102225834	0.00736031776172886	0	0.242761272590955	0.0585738384428242	0.123077347527658	0.0418390210219047	0	0.0351703819986127	0.00406062881145781	0	0.135084775410028	0.002	0.339073312788104	0.949991625163827
GSE84437_GSM2235986	0.0230111141935974	0	0.0836814958500151	0.146166196907463	0	0.212466055621922	0	0.000222157003798592	0.0221716100155097	0	0	0.0612595998772178	0.00338312977517693	0.00695944332099703	0.0522816135750642	0.0758896572436653	0.0607744940853284	0	0.251733432530244	0	0	0	0.005	0.293893264978027	0.965097798431576
GSE84437_GSM2235987	0.00127510741597746	0	0	0.258088316265833	0	0.0424802079616584	0.145835566095353	0.0290463724392089	0.0254149629286824	0	0.0633029409499804	0	0.0204478578122861	0.0133183617087085	0.0535569355905321	0.150874004804914	0.0158379276981163	0.0299242456242759	0.145881143953824	0	0	0.00471604875065055	0	0.402905591456321	0.914985559580199
GSE84437_GSM2235988	0.0180158674313523	0	0.223393092437367	0.135698975146188	0	0.292590838275539	0	0.0104479751375774	0.0410194298170291	0	0.000488919849459126	0.0379416601833551	0.0153716762233544	0.00770064809280748	0.0401916641527521	0.0378897681178968	0.0162211824783415	0.0167234123881975	0.106304890268784	0	0	0	0.029	0.196985213745294	1.00392808965712
GSE84437_GSM2235991	0.0628109561194792	0	0.0608169123572988	0.056186682926311	0	0.191221464125781	0	0.00906535493157928	0.0883232618552372	0	0	0.0293004366343296	0	0.141249625281292	0.0856799104208154	0.189553825686217	0	0	0.0857915696616588	0	0	0	0	0.412933257622799	0.909948667652948
GSE84437_GSM2235992	0.0214135200095776	0	0.239074268876027	0.198753477215941	0	0.198508262855337	0	0	0.0279701240690009	0	0.0280086899326435	0.0156235055035539	0.0338538655071085	0.0419925415468317	0.011561579688648	0.089774176765795	0	0.0285333103563899	0.0649326776731458	0	0	0	0.029	0.19671135842511	0.999529481395712
GSE84437_GSM2235993	0.0338286487328427	0	0.0717142232767137	0.273446679705972	0	0.0408285678317536	0.106989375293178	0.0871220885636638	0.0293589093531709	0	0.00305316112547119	0.0186040280625024	0	0.0436345252282189	0.105074016728099	0.0683169074701431	0.0229889400555061	0	0.0950399285727642	0	0	0	0	0.579910948996802	0.825330550912419
GSE84437_GSM2235994	0	0	0.214188562487854	0.0545491579719057	0	0.0651358509116722	0	0.0537908837141728	0.0241418780552629	0	0	0.159668654058218	0	0.0197396568016929	0	0.190196811467839	0	0.0183527118840767	0.198350143412723	0	0	0.00188568923458275	0.529	0.0312103229191455	1.07075473731657
